sample_id,job_id,source_type,title,description,gold_required_skills,gold_optional_skills,gold_responsibilities,is_parseable,annotator,notes
JD-345,JOB10934,enterprise,《王者荣耀》资深AI全栈工程师,"1.全栈服务端架构与资产服务：负责高性能、高可用资产服务的全栈开发（技术栈涵盖 TypeScript / Python 等），主导从底层业务逻辑到上层服务接口的深度设计；
2.独立负责复杂业务场景下的数据库设计、建模与性能优化，确保系统在处理海量结构化数据时具备卓越的吞吐量与稳定性；
3.AI 应用基础设施建设：针对 LLM 应用井喷带来的新挑战，设计并实现关键的基建组件（如自动化处理流、高效索引机制及任务调度引擎），将模型能力转化为工业级生产力；
4.主导生产级服务/平台的完整交付流程，解决长链路任务中的工程可靠性与系统扩展性问题；
5.Agentic 研发范式实践：作为团队内 Cursor、Claude Code 等 Agentic Coding 工具的高阶玩家，探索并定义“人机协同”的最优研发路径，提升复杂系统的迭代上限；
6.将工程难题解构为 AI 可辅助的标准化任务，利用 Agent 思维持续优化代码资产质量；
7.研究驱动的解决方案交付：具备极强的独立研究能力，能够针对特定技术话题（如前沿多模态协议、自动化生成算法）利用搜索引擎和 LLM 辅助进行深度调研；
8.负责从技术预研、原型验证到最终生产级方案落地的全生命周期管理。
1.具备扎实的软件工程与系统设计能力，有生产级服务/平台交付经验；
2.有非常强的工程能力并且非常熟悉主流的agentic coding工具比如cursor和claude code；
3.在llm应用井喷的时代，基建相关的能力非常重要，希望候选人有相关的背景和经验；
4.希望候选人有足够强的研究能力， 至少能独立在搜索引擎和llm辅助下深入研究一个话题并且给出解决方案。
要求具备生产级服务或平台交付经验，熟悉Cursor、Claude Code等Agentic Coding工具，有LLM应用和AI基础设施相关经验。
AI全栈工程",,,,,,
JD-346,JOB03542,enterprise,iOS开发工程师-抖音开放平台,"1、负责抖音开放平台，包含小程序、抖音开放平台SDK、抖音AI智能体等千万级DAU产品研发，与产品团队合作推动业务落地；
2、负责小程序、抖音开放平台SDK、抖音AI智能体等产品上的用户体验与性能优化；
3、积极探索AI大模型结合小程序在多场景落地，包括但不限于：端侧AI大模型、AI智能小程序、AI内容理解等。
1、本科及以上学历，计算机相关专业；
2、具备扎实的iOS基础，熟练掌握Objective-C或Swift，熟悉App开发的主流框架和常见架构模式（iOS）；
3、具备AI相关经验背景，熟悉AI业界主流前沿技术，对于Agent、MCP、Skills、Prompt Engineering、微调对齐等技术有基本的认知和理解。

加分项
1、熟悉前后端开发，能够进行全栈开发；
2、有实际的大模型/AI Agent使用、微调或推理优化经验；
3、了解小程序技术栈，开发过小程序。
要求具备iOS开发能力并了解Agent、MCP、Prompt、微调对齐等AI技术。
抖音开放平台; iOS",,,,,,
JD-347,job_71a18edb1bc85246453e,legacy_label,UE微恐轻动作项目-资深特效设计师,"1.负责游戏内角色、场景及战斗特效设计与制作；
2.配合动作、场景及程序团队完成特效表现落地；
3.制定项目特效制作规范及风格标准；
4.持续探索风格化特效表现及实时效果优化方案。",,,,,,
JD-348,job_acaabd901d889eec2304,legacy_label,光子艺术部-高级产品经理-(AIGC工具与功能设计方向),"1.AI工具产品化设计：主导AIGC工具的核心功能规划与设计，将底层大模型能力封装为“开箱即用”的原子功能或工作流模板，输出高保真PRD与Figma原型；
2.美术管线深度整合：拆解2D/3D美术工作流，设计基于MCP等协议的插件，实现AI工具与DCC软件（Maya/Blender/PS）的无缝衔接，不打断美术人员既有工作流；
3.敏捷交付闭环：协同算法、前后端、测试等内外部团队，制定迭代节奏与质量门禁，确保核心功能高品质交付；
4.用户体验与数据驱动：搭建用户反馈漏斗与核心功能埋点体系；通过定量数据（渗透率、留存、操作效率等）与定性用户调研，持续打磨产品细节，提升工具满意度与使用深度。",,,,,,
JD-349,GOV-2026-132123-300147807001,government,科技部门一级主任科员及以下,"用人司局：国家金融监督管理总局凉山监管分局
职位简介：主要从事金融信息科技风险监管、电子设备软硬件管理及信息系统运行维护等工作。
专业要求：计算机科学与技术、软件工程、网络工程、信息安全、网络空间安全、电子与计算机工程、电子信息工程、电子科学与技术、通信工程、信息工程、电子信息科学与技术
学历要求：仅限本科
学位要求：学士
政治面貌：不限
基层工作经历：无限制
考试类别：市（地）级及以下直属机构综合管理类
备注：1.报名时请在专业栏中同时填写专业名称和专业代码；2.大学英语四级成绩在425分及以上（雅思成绩在6分及以上、托福成绩在80分及以上、取得英语专业四级或专业八级合格证书亦可），请在外语水平栏注明已获得的英语等级证书及成绩；3.本职位最低服务年限为5年（含试用期）；4.专业考试信息请参见《2026年度国家金融监督管理总局招考职位专业科目笔试考试大纲》。",,,,,,
JD-350,GOV-2025-130111-300110450005,government,一级行政执法员（五）,"用人司局：国家税务总局南通市海门区税务局
职位简介：从事税收信息化管理工作
专业要求：电子信息类、计算机类
学历要求：本科及以上
学位要求：与最高学历相对应的学位
政治面貌：不限
基层工作经历：无限制
考试类别：行政执法类
备注：本单位不提供宿舍，在本单位最低服务年限为5年",,,,,,
JD-351,GOV-2025-137123-400110123024,government,梓潼调查队一级科员,"用人司局：国家统计局四川调查总队
职位简介：从事一线入户调查、数据处理、统计分析、统计研究等工作。
专业要求：统计学类、数学类、计算机类、经济学类
学历要求：仅限本科
学位要求：学士
政治面貌：不限
基层工作经历：无限制
考试类别：市（地）级及以下直属机构综合管理类
备注：1.该职位需要长期出差，经常深入乡村厂矿一线；2.该职位限招应届高校毕业生；3.本单位最低服务年限为5年（含试用期）。",,,,,,
JD-352,job_b944059703bb9758ca89,legacy_label,云安全解决方案合规架构师-for海外,"1.负责海外客户的云安全解决方案设计、架构规划和合规技术支持；
2.与销售团队紧密合作，参与客户需求分析，提供专业的云安全合规与技术咨询服务；
3.制定并实施云安全合规策略，确保客户云环境的安全性和合规性；
4.协调内部资源，确保云产品合规解决方案的顺利交付和客户满意度；
5.建立和维护与海外客户的技术关系，提供持续的技术支持和服务。",,,,,,
JD-353,GOV-2025-137116-400110116036,government,辉县调查队一级科员（2）,"用人司局：国家统计局河南调查总队
职位简介：从事一线入户调查、数据处理、统计分析、统计研究等工作。
专业要求：经济学类、统计学类、数学类、计算机类、新闻传播学类、植物生产类、动物生产类、社会学类、中国语言文学类（不含汉语国际教育、手语翻译、中国少数民族语言文学专业）
学历要求：仅限本科
学位要求：学士
政治面貌：不限
基层工作经历：二年
考试类别：市（地）级及以下直属机构综合管理类
备注：1.本职位要求考生服务基层项目工作经历服务期满且考核合格；2.本职位专业要求均为专业目录中的“专业类”，非“专业大类（学科大类）”；3.本单位最低服务年限为5年（含试用期）。",,,,,,
JD-354,job_412b75dd5e1df30a74ba,legacy_label,AI软件平台与系统教练,"岗位职责：
标准职责:
1、负责研究跨产品线/产品线内多产品/平台的软件技术策略与规划，引领业界软件发展方向，为软件技术发展挑战做好提前规划；
2、主导跨产品线/产品线主力产品/平台软件实现的架构，主导核心代码的实现，从事如算法、数据库等关键技术的专项研究，解决公司级技术难关；
3、主导跨产品线/产品线软件工程方法的研究与实践，提出创新性的工程方法。
自定义职责:
1、面向AI时代的软件系统演进趋势，洞察并引入业界AI软件平台与系统的软件架构、软件思想和方法；
2、站在公司级中立视角，识别团队在AI平台架构、AI应用系统设计、模型服务化等方面的能力短板，并推动系统性改进；
3、通过看架构、做架构、护架构的长效机制，深度参与公司关键AI平台与软件系统建设，承担核心平台方案设计、关键模块开发、技术难题攻关；
4、将项目成果、平台建设经验、AI系统设计方法系统化沉淀为公司级组织资产，通过赋能提升公司AI软件能力。

任职要求：
语言要求:英语,简体中文
教育背景要求:计算机相关专业，本科及以上学历

技能要求:
1、面向AI时代的软件系统演进趋势，洞察并引入业界AI软件平台与系统的软件架构、软件思想和方法；
2、站在公司级中立视角，识别团队在AI平台架构、AI应用系统设计、模型服务化等方面的能力短板，并推动系统性改进；
3、通过看架构、做架构、护架构的长效机制，深度参与公司关键AI平台与软件系统建设，承担核心平台方案设计、关键模块开发、技术难题攻关；
4、将项目成果、平台建设经验、AI系统设计方法系统化沉淀为公司级组织资产，通过赋能提升公司AI软件能力。

能力要求:
1、【想清楚】业务理解力 ：深入理解AI时代企业软件系统对平台能力和系统工程能力的核心诉求，能够快速识别影响AI应用规模化落地的平台与系统关键问题，能够把握大模型、多模态、AI辅助研发等技术与业务系统深度融合的发展趋势。
2、【想清楚】系统性思维 ：熟悉AI软件平台与系统技术栈，能够从业务应用、AI应用架构、模型服务、平台工程等方面分析问题，抓住主要矛盾，形成可落地、可演进、可复用的AI软件平台与系统方案。
3、【干出来】追求卓越 ：能够从复杂AI平台和AI系统项目实践中提炼架构设计原则、平台建设方法、AI工程化实践、运行治理经验和典型案例。能够将个人经验上升为团队可复用、组织可推广的课程、规范、模板、样例工程、脚手架、检查清单和方法体系。
4、【管自己】学习能力 ：紧跟 AI 演进趋势，主动钻研大模型、Agent、AI 工程化等新技术、新方法，快速吸收行业先进实践，持续迭代自身技术认知与专业能力，适应AI 时代软件教练的能力要求，持续引领技术发展方向。

知识要求:
1、软件平台与系统架构
1）AI软件平台架构设计原则、平台化架构模式、分层设计方法和系统边界划分方法；
2）软件架构设计原则，包括模块化设计、接口设计、依赖治理、可扩展性、可维护性和可演进架构。
2、AI平台与工程
1）大模型基础原理、推理服务基本模式、模型服务化、模型调用治理和模型生命周期管理相关知识；
2）Agent/工作流相关知识，包括工具调用、任务编排、上下文管理、记忆机制、权限控制、执行跟踪和异常处理。
3、教练与知识沉淀
1）技术案例设计、实战课程设计、知识显性化与经验萃取方法；
2）工程师成长路径、技术梯队建设和能力模型设计相关知识。",,,,,,
