sample_id,record_id,reference_skills,reference_warning,reference_years_experience,reference_education
RES-253,resume_000471_exp03_2,"[""C/C++"", ""Python"", ""信息安全"", ""Java"", ""Go"", ""Docker"", ""软件开发"", ""机器学习"", ""硬件开发"", ""自动化技术"", ""Linux"", ""Machine Learning"", ""AWS"", ""Azure"", ""Kubernetes"", ""Ansible"", ""Terraform"", ""DevOps"", ""CI/CD"", ""性能测试"", ""安全测试"", ""自动化测试"", ""Milvus"", ""Redis""]",仅供盲标完成后复核，不得直接复制为金标,3,"{""education"": ""本科"", ""degree"": ""学士"", ""school_category"": ""双一流高校"", ""major"": ""计算机科学与技术"", ""english_level"": ""英语四级""}"
RES-254,resume_000408_exp03_2,"[""C/C++"", ""Go"", ""Linux"", ""Machine Learning"", ""PyTorch"", ""Python"", ""TensorFlow"", ""机器学习"", ""GPU"", ""Hive"", ""Java"", ""Kubernetes"", ""SQL"", ""DATA+AI"", ""多模态AI"", ""人工智能"", ""模型微调"", ""深度学习"", ""计算机视觉"", ""Large Language Model"", ""推荐系统"", ""RDMA"", ""GPU/NPU"", ""NLP""]",仅供盲标完成后复核，不得直接复制为金标,3,"{""education"": ""本科"", ""degree"": ""学士"", ""school_category"": ""双一流高校"", ""major"": ""计算机科学与技术"", ""english_level"": ""无""}"
RES-255,resume_std_005520_exp05_2,"[""大模型安全"", ""Prompt Injection"", ""Jailbreak"", ""Guardrail"", ""红队测试"", ""模型评测"", ""内容安全"", ""对抗样本"", ""风险控制"", ""安全策略"", ""Python"", ""安全测试"", ""AI安全"", ""C/C++"", ""RLHF"", ""AI测试"", ""DPO"", ""Go""]",仅供盲标完成后复核，不得直接复制为金标,5,"{""education"": ""硕士研究生"", ""degree"": ""硕士"", ""school_category"": ""普通高校"", ""major"": ""信息安全"", ""english_level"": ""英语六级""}"
RES-256,resume_std_005919_exp05_2,"[""电源设计"", ""电力电子"", ""DC-DC"", ""BMS"", ""模拟电路"", ""PCB设计"", ""EMC"", ""电池管理"", ""Altium Designer"", ""硬件调试"", ""可靠性测试"", ""示波器"", ""Python"", ""仿真技术"", ""参数估计"", ""C/C++"", ""模拟电路设计"", ""汽车电子""]",仅供盲标完成后复核，不得直接复制为金标,5,"{""education"": ""博士研究生"", ""degree"": ""博士"", ""school_category"": ""211高校"", ""major"": ""自动化"", ""english_level"": ""英语六级""}"
RES-257,resume_004752_exp08_3,"[""信息安全"", ""大模型安全"", ""Java"", ""数据工程"", ""模型安全"", ""Python"", ""AI安全"", ""Go"", ""Flink"", ""计算机网络"", ""Docker"", ""Hadoop"", ""JavaScript"", ""SQL"", ""AWS"", ""Azure"", ""Kubernetes"", ""Linux"", ""Ansible"", ""Terraform"", ""CI/CD"", ""DevOps"", ""性能测试"", ""安全测试""]",仅供盲标完成后复核，不得直接复制为金标,8,"{""education"": ""硕士研究生"", ""degree"": ""硕士"", ""school_category"": ""211高校"", ""major"": ""计算机科学与技术"", ""english_level"": ""英语六级""}"
RES-258,resume_std_005599_exp00_0,"[""Linux驱动"", ""Kernel"", ""C/C++"", ""设备树"", ""PCIe"", ""USB"", ""I2C"", ""SPI"", ""ARM"", ""硬件调试"", ""中断处理"", ""DMA"", ""Linux"", ""Machine Learning"", ""PLC编程"", ""系统开发"", ""Android"", ""机器学习""]",仅供盲标完成后复核，不得直接复制为金标,0,"{""education"": ""博士研究生"", ""degree"": ""博士"", ""school_category"": ""普通高校"", ""major"": ""电子信息工程"", ""english_level"": ""英语六级""}"
RES-259,resume_003289_exp08_3,"[""数据工程"", ""机器学习"", ""Python"", ""因果推断"", ""算法工程"", ""Spark"", ""Hive"", ""Hadoop"", ""Machine Learning"", ""Transformer"", ""模型训练"", ""PyTorch"", ""SQL"", ""MySQL"", ""PostgreSQL"", ""MongoDB"", ""Pandas"", ""NumPy"", ""Tableau"", ""Power BI"", ""FineBI"", ""数据分析"", ""ETL"", ""数据湖""]",仅供盲标完成后复核，不得直接复制为金标,8,"{""education"": ""本科"", ""degree"": ""学士"", ""school_category"": ""双一流高校"", ""major"": ""统计学"", ""english_level"": ""无""}"
RES-260,resume_000699_exp00_0,"[""Go"", ""Python"", ""Spark"", ""操作系统"", ""C/C++"", ""Flink"", ""Redis"", ""Hadoop"", ""Java"", ""Kafka"", ""MySQL"", ""分布式系统"", ""Spring Boot"", ""Django"", ""Flask"", ""微服务"", ""Microservices"", ""Node.js"", ""高并发"", ""架构设计"", ""代码生成"", ""PostgreSQL"", ""Milvus"", ""CI/CD""]",仅供盲标完成后复核，不得直接复制为金标,0,"{""education"": ""硕士研究生"", ""degree"": ""硕士"", ""school_category"": ""211高校"", ""major"": ""信息工程"", ""english_level"": ""英语六级""}"
RES-261,resume_002037_exp03_3,"[""TensorFlow"", ""Python"", ""计算机视觉"", ""Diffusion"", ""PyTorch"", ""机器学习"", ""AIGC"", ""Machine Learning"", ""图像图形技术"", ""多模态"", ""C/C++"", ""LLM"", ""Java"", ""JavaScript"", ""SQL"", ""Pandas"", ""NumPy"", ""Tableau"", ""Power BI"", ""FineBI"", ""Agent"", ""Prompt Engineering"", ""Prompt"", ""Embedding""]",仅供盲标完成后复核，不得直接复制为金标,3,"{""education"": ""本科"", ""degree"": ""学士"", ""school_category"": ""双一流高校"", ""major"": ""软件工程"", ""english_level"": ""英语四级""}"
RES-262,resume_002699_exp10_4,"[""JavaScript"", ""React"", ""性能优化"", ""Node.js"", ""TypeScript"", ""Vue.js"", ""HTML"", ""软件开发"", ""CSS"", ""Webpack"", ""Python"", ""跨平台开发"", ""Android"", ""Kotlin"", ""iOS"", ""Swift"", ""React Native"", ""Flutter"", ""Vue"", ""用户增长"", ""IP"", ""用户研究"", ""代码测试"", ""架构设计""]",仅供盲标完成后复核，不得直接复制为金标,10,"{""education"": ""本科"", ""degree"": ""学士"", ""school_category"": ""双一流高校"", ""major"": ""移动应用开发"", ""english_level"": ""英语四级""}"
RES-263,resume_000112_exp01_1,"[""C/C++"", ""软件开发"", ""Android Framework"", ""Java"", ""Swift"", ""性能优化"", ""Android"", ""Kotlin"", ""跨平台开发"", ""Objective-C"", ""iOS"", ""Python"", ""JavaScript"", ""SQL"", ""React Native"", ""Flutter"", ""Vue"", ""React"", ""用户增长"", ""用户研究"", ""IP"", ""系统设计"", ""代码生成"", ""移动端性能优化""]",仅供盲标完成后复核，不得直接复制为金标,1,"{""education"": ""硕士研究生"", ""degree"": ""硕士"", ""school_category"": ""双一流高校"", ""major"": ""移动应用开发"", ""english_level"": ""英语六级""}"
RES-264,resume_001534_exp03_3,"[""Flink"", ""Machine Learning"", ""NLP"", ""Spark"", ""Hadoop"", ""Python"", ""PyTorch"", ""Hive"", ""搜索算法"", ""Scala"", ""游戏与图形开发"", ""ClickHouse"", ""Java"", ""JavaScript"", ""SQL"", ""MySQL"", ""MongoDB"", ""Pandas"", ""NumPy"", ""TensorFlow"", ""Tableau"", ""Power BI"", ""FineBI"", ""Kafka""]",仅供盲标完成后复核，不得直接复制为金标,3,"{""education"": ""硕士研究生"", ""degree"": ""硕士"", ""school_category"": ""985高校"", ""major"": ""软件工程"", ""english_level"": ""英语六级""}"
RES-265,resume_003647_exp00_0,"[""Java"", ""C/C++"", ""消息队列"", ""MyBatis"", ""NoSQL"", ""Redis"", ""Spring"", ""分布式系统"", ""编程语言"", ""Elasticsearch"", ""Go"", ""Linux"", ""Python"", ""SQL"", ""Spring Boot"", ""Django"", ""Flask"", ""RESTful API"", ""Node.js"", ""MySQL"", ""PostgreSQL"", ""MongoDB"", ""微服务"", ""Microservices""]",仅供盲标完成后复核，不得直接复制为金标,0,"{""education"": ""本科"", ""degree"": ""学士"", ""school_category"": ""普通高校"", ""major"": ""信息工程"", ""english_level"": ""英语六级""}"
RES-266,resume_001701_exp03_3,"[""prompt工程"", ""云计算"", ""AI算法"", ""数据工程"", ""Embedding"", ""LoRA微调"", ""RAG"", ""知识图谱"", ""AIGC"", ""LangChain"", ""模型服务化"", ""模型部署"", ""Java"", ""JavaScript"", ""SQL"", ""AWS"", ""Azure"", ""Docker"", ""Kubernetes"", ""Linux"", ""Ansible"", ""Terraform"", ""DevOps"", ""CI/CD""]",仅供盲标完成后复核，不得直接复制为金标,3,"{""education"": ""硕士研究生"", ""degree"": ""硕士"", ""school_category"": ""211高校"", ""major"": ""软件工程"", ""english_level"": ""英语六级""}"
RES-267,resume_000971_exp05_2,"[""网络技术"", ""Shell脚本"", ""IT基础设施"", ""Kubernetes"", ""TCP/IP"", ""C/C++"", ""Python"", ""Go"", ""CSS"", ""Spark"", ""Java"", ""JavaScript"", ""SQL"", ""Docker"", ""Linux"", ""Ansible"", ""CI/CD"", ""云计算"", ""性能测试"", ""安全测试"", ""自动化测试"", ""Redis"", ""MySQL"", ""Oracle""]",仅供盲标完成后复核，不得直接复制为金标,5,"{""education"": ""本科"", ""degree"": ""学士"", ""school_category"": ""双一流高校"", ""major"": ""计算机科学与技术"", ""english_level"": ""无""}"
RES-268,resume_002405_exp10_4,"[""Docker"", ""Shell脚本"", ""网络技术"", ""C/C++"", ""Kubernetes"", ""SRE"", ""Linux"", ""Python"", ""Go"", ""Java"", ""AIops"", ""IT基础设施"", ""AWS"", ""Azure"", ""Terraform"", ""云计算"", ""CI/CD"", ""GPUDriven"", ""CUDA/Triton"", ""MLIR/LLVM"", ""Triton"", ""Elasticsearch"", ""PostgreSQL"", ""Kafka""]",仅供盲标完成后复核，不得直接复制为金标,10,"{""education"": ""本科"", ""degree"": ""学士"", ""school_category"": ""211高校"", ""major"": ""网络工程"", ""english_level"": ""英语四级""}"
RES-269,resume_005331_exp05_2,"[""Python"", ""Shell脚本"", ""Linux"", ""数据工程"", ""Go"", ""Docker"", ""C/C++"", ""Spark"", ""Machine Learning"", ""仿真技术"", ""GPU"", ""Hadoop"", ""Java"", ""Spring Boot"", ""Django"", ""Flask"", ""MySQL"", ""PostgreSQL"", ""MongoDB"", ""Redis"", ""微服务"", ""Microservices"", ""Node.js"", ""系统设计""]",仅供盲标完成后复核，不得直接复制为金标,5,"{""education"": ""专科"", ""degree"": ""无学位"", ""school_category"": ""职业技术学院"", ""major"": ""网络工程"", ""english_level"": ""英语四级""}"
RES-270,resume_003532_exp10_4,"[""云计算"", ""Go"", ""Linux"", ""MySQL"", ""PHP"", ""Python"", ""C/C++"", ""分布式系统"", ""数据工程"", ""CSS"", ""Docker"", ""MongoDB"", ""Java"", ""JavaScript"", ""SQL"", ""Spring Boot"", ""Django"", ""Flask"", ""Node.js"", ""Kafka"", ""RabbitMQ"", ""Microservices"", ""微服务"", ""架构设计""]",仅供盲标完成后复核，不得直接复制为金标,10,"{""education"": ""本科"", ""degree"": ""学士"", ""school_category"": ""双一流高校"", ""major"": ""网络工程"", ""english_level"": ""英语六级""}"
RES-271,resume_003726_exp08_4,"[""NLP"", ""Python"", ""C/C++"", ""Linux"", ""云计算"", ""Go"", ""Java"", ""Machine Learning"", ""PyTorch"", ""数据工程"", ""计算机视觉"", ""MySQL"", ""AWS"", ""Azure"", ""Docker"", ""Kubernetes"", ""Ansible"", ""Terraform"", ""CI/CD"", ""DevOps"", ""自动化测试"", ""性能测试"", ""安全测试"", ""Vector Database""]",仅供盲标完成后复核，不得直接复制为金标,8,"{""education"": ""硕士研究生"", ""degree"": ""硕士"", ""school_category"": ""211高校"", ""major"": ""计算机科学与技术"", ""english_level"": ""英语六级""}"
RES-272,resume_001614_exp10_4,"[""NLP"", ""Python"", ""C/C++"", ""Linux"", ""云计算"", ""Go"", ""Java"", ""Machine Learning"", ""PyTorch"", ""数据工程"", ""计算机视觉"", ""MySQL"", ""JavaScript"", ""Docker"", ""Kubernetes"", ""Ansible"", ""性能测试"", ""自动化测试"", ""安全测试"", ""PostgreSQL"", ""Oracle"", ""Shell"", ""Prometheus"", ""Rust""]",仅供盲标完成后复核，不得直接复制为金标,10,"{""education"": ""本科"", ""degree"": ""学士"", ""school_category"": ""211高校"", ""major"": ""信息安全"", ""english_level"": ""英语四级""}"
RES-273,resume_000173_exp10_4,"[""Java"", ""C/C++"", ""消息队列"", ""MyBatis"", ""NoSQL"", ""Redis"", ""Spring"", ""分布式系统"", ""编程语言"", ""Elasticsearch"", ""Go"", ""Linux"", ""Python"", ""JavaScript"", ""SQL"", ""Spring Boot"", ""Django"", ""Flask"", ""MySQL"", ""PostgreSQL"", ""Microservices"", ""Node.js"", ""微服务"", ""代码测试""]",仅供盲标完成后复核，不得直接复制为金标,10,"{""education"": ""硕士研究生"", ""degree"": ""硕士"", ""school_category"": ""211高校"", ""major"": ""软件工程"", ""english_level"": ""英语六级""}"
RES-274,resume_std_005790_exp05_4,"[""SoC设计"", ""ASIC"", ""Verilog"", ""RTL设计"", ""数字IC"", ""SystemVerilog"", ""低功耗设计"", ""时序分析"", ""综合约束"", ""脚本自动化"", ""Python"", ""EDA工具"", ""CUDA"", ""C/C++"", ""Machine Learning"", ""TensorRT"", ""Triton"", ""GPU内存优化""]",仅供盲标完成后复核，不得直接复制为金标,5,"{""education"": ""硕士研究生"", ""degree"": ""硕士"", ""school_category"": ""985高校"", ""major"": ""集成电路设计与集成系统"", ""english_level"": ""英语六级""}"
RES-275,resume_002815_exp05_4,"[""数据工程"", ""机器学习"", ""Python"", ""因果推断"", ""算法工程"", ""Spark"", ""Hive"", ""Hadoop"", ""Machine Learning"", ""Transformer"", ""模型训练"", ""PyTorch"", ""Java"", ""SQL"", ""Go"", ""MySQL"", ""PostgreSQL"", ""MongoDB"", ""Redis"", ""Pandas"", ""NumPy"", ""Tableau"", ""Power BI"", ""FineBI""]",仅供盲标完成后复核，不得直接复制为金标,5,"{""education"": ""本科"", ""degree"": ""学士"", ""school_category"": ""双一流高校"", ""major"": ""统计学"", ""english_level"": ""无""}"
RES-276,resume_std_005699_exp03_3,"[""C++"", ""OpenGL"", ""Vulkan"", ""DirectX"", ""图形渲染"", ""Shader"", ""图像处理"", ""GPU"", ""CUDA"", ""计算机视觉"", ""Unreal"", ""Unity"", ""Java"", ""高性能计算"", ""C/C++"", ""Unreal Engine"", ""图像图形技术"", ""游戏与图形开发""]",仅供盲标完成后复核，不得直接复制为金标,3,"{""education"": ""本科"", ""degree"": ""学士"", ""school_category"": ""985高校"", ""major"": ""数字媒体技术"", ""english_level"": ""英语四级""}"
RES-277,resume_std_005769_exp02_2,"[""5G"", ""6G"", ""通信协议"", ""TCP/IP"", ""无线通信"", ""信号处理"", ""C/C++"", ""Python"", ""SDR"", ""网络优化"", ""基站系统"", ""高性能通信"", ""计算机体系结构"", ""PyTorch"", ""TensorFlow"", ""模型压缩"", ""通信技术"", ""深度学习""]",仅供盲标完成后复核，不得直接复制为金标,2,"{""education"": ""本科"", ""degree"": ""学士"", ""school_category"": ""985高校"", ""major"": ""信息与通信工程"", ""english_level"": ""英语四级""}"
RES-278,resume_001665_exp08_3,"[""Machine Learning"", ""分布式系统"", ""机器学习"", ""深度学习"", ""C/C++"", ""Embedding"", ""Linux"", ""NLP"", ""Python"", ""RAG"", ""向量数据库"", ""推荐算法"", ""Java"", ""TensorFlow"", ""PyTorch"", ""Hadoop"", ""Spark"", ""Tableau"", ""Power BI"", ""FineBI"", ""大语言模型"", ""Agentic"", ""Agent"", ""AgentBench""]",仅供盲标完成后复核，不得直接复制为金标,8,"{""education"": ""本科"", ""degree"": ""学士"", ""school_category"": ""双一流高校"", ""major"": ""软件工程"", ""english_level"": ""英语四级""}"
RES-279,resume_000443_exp08_4,"[""系统开发"", ""Python"", ""软件测试"", ""Java"", ""AI测试"", ""大模型评测"", ""模型评测"", ""DevOps"", ""Linux"", ""研发效能"", ""信号处理"", ""硬件开发"", ""Selenium"", ""JUnit"", ""JMeter"", ""Postman"", ""自动化测试"", ""性能测试"", ""安全测试"", ""Performance Testing"", ""Security Testing"", ""Automated Testing"", ""代码测试"", ""分布式系统""]",仅供盲标完成后复核，不得直接复制为金标,8,"{""education"": ""硕士研究生"", ""degree"": ""硕士"", ""school_category"": ""双一流高校"", ""major"": ""软件工程"", ""english_level"": ""英语六级""}"
RES-280,resume_000021_exp02_2,"[""Python"", ""Shell脚本"", ""Linux"", ""数据工程"", ""Go"", ""Docker"", ""C/C++"", ""Spark"", ""Machine Learning"", ""仿真技术"", ""GPU"", ""Hadoop"", ""Java"", ""JavaScript"", ""SQL"", ""Spring Boot"", ""Django"", ""Flask"", ""RESTful API"", ""Node.js"", ""Kafka"", ""RabbitMQ"", ""MySQL"", ""PostgreSQL""]",仅供盲标完成后复核，不得直接复制为金标,2,"{""education"": ""本科"", ""degree"": ""学士"", ""school_category"": ""普通高校"", ""major"": ""信息工程"", ""english_level"": ""英语四级""}"
RES-281,resume_001078_exp01_1,"[""HIL测试"", ""计算机视觉"", ""仿真技术"", ""C/C++"", ""Machine Learning"", ""Python"", ""机器人与自动驾驶"", ""自动化技术"", ""图像图形技术"", ""Transformer"", ""机器学习"", ""深度学习"", ""Java"", ""TensorFlow"", ""PyTorch"", ""Tableau"", ""Power BI"", ""FineBI"", ""QClaw-AI"", ""RAG"", ""RLHF/RLAIF"", ""AIGC"", ""推荐系统"", ""NLP""]",仅供盲标完成后复核，不得直接复制为金标,1,"{""education"": ""硕士研究生"", ""degree"": ""硕士"", ""school_category"": ""双一流高校"", ""major"": ""人工智能"", ""english_level"": ""英语六级""}"
RES-282,resume_003532_exp08_3,"[""云计算"", ""Go"", ""Linux"", ""MySQL"", ""PHP"", ""Python"", ""C/C++"", ""分布式系统"", ""数据工程"", ""CSS"", ""Docker"", ""MongoDB"", ""Java"", ""JavaScript"", ""SQL"", ""Spring Boot"", ""Django"", ""Flask"", ""Node.js"", ""Kafka"", ""RabbitMQ"", ""Microservices"", ""微服务"", ""架构设计""]",仅供盲标完成后复核，不得直接复制为金标,8,"{""education"": ""本科"", ""degree"": ""学士"", ""school_category"": ""双一流高校"", ""major"": ""网络工程"", ""english_level"": ""英语六级""}"
