candidate_id,summary,extracted_skills,skill_count
resume_003420,"求职意向：数据分析师。
教育背景：硕士研究生，硕士学位，211高校，信息管理与信息系统专业，英语六级...",商业分析;数据分析;数据湖;Spark;Kafka;人工智能;Python;Java;JavaScript;SQL;Go;MySQL;PostgreSQL;MongoDB;Redis;TensorFlow;PyTorch;Hadoop;推荐算法;数据可视化;产品经理;运维;经营分析;TypeScript;用户增长;渠道运营,26
resume_003421,"求职意向：前端开发工程师。
教育背景：硕士研究生，硕士学位，985高校，交互设计专业，英语六级。
个...",UX设计;React;Vue;分布式系统;用户增长;Python;JavaScript;SQL;CSS;TypeScript;产品经理;运维;运营管理;游戏服务器;数据分析;数据可视化;C++;性能优化;Automated Testing,19
resume_003422,"求职意向：数据工程师。
教育背景：硕士研究生，硕士学位，211高校，计算机科学与技术专业，英语六级。...",数据湖;Spark;Data Warehouse;Redis;Linux;Kubernetes;Python;SQL;MySQL;MongoDB;Hadoop;实时计算;Kafka;人工智能;数据治理;产品经理;运维;实时数仓;ETL;自然语言处理;数据质量;分布式系统;TypeScript;系统架构;计算机视觉,25
resume_003423,"求职意向：移动开发工程师。
教育背景：本科，学士学位，211高校，软件工程专业，英语四级。
个人概述...",Android;Swift;React;Vue;Python;性能优化;产品经理;运维,8
resume_003424,"求职意向：前端开发工程师。
教育背景：硕士研究生，硕士学位，985高校，软件工程专业，英语六级。
个...",React;Vue;系统架构;Java;JavaScript;CSS;Web;C#;SQL;TypeScript;C++;产品经理;运维;运营管理;游戏服务器;UX设计;数据可视化;性能优化;Automated Testing,19
resume_003425,"求职意向：测试工程师。
教育背景：硕士研究生，硕士学位，双一流高校，质量管理工程专业，英语六级。
个...",Automated Testing;系统架构;Python;Java;Go;分布式系统;测试开发;Redis;产品经理;运维;Kubernetes;C#;技术美术;向量数据库,14
resume_003426,"求职意向：前端开发工程师。
教育背景：本科，学士学位，211高校，软件工程专业，英语四级。
个人概述...",React;Vue;分布式系统;用户增长;品牌;Java;JavaScript;SQL;CSS;TypeScript;Python;运营管理;游戏服务器;数据分析;C++;数据可视化;商业分析;性能优化,18
resume_003427,"求职意向：数据工程师。
教育背景：本科，学士学位，普通高校，信息工程专业，无。
个人概述：具备2年左...",SQL;实时计算;Data Warehouse;PostgreSQL;Redis;MySQL;Kubernetes;Java;JavaScript;MongoDB;TensorFlow;PyTorch;Hadoop;Spark;商业分析;Python;Kafka;分布式系统;产品经理;运维;实时数仓;数据治理;ETL;数据质量;机器学习,25
resume_003428,"求职意向：后端开发工程师。
教育背景：硕士研究生，硕士学位，211高校，软件工程专业，英语六级。
个...",微服务;Node.js;分布式系统;系统架构;PostgreSQL;Redis;Python;Java;Go;Spring;Django;Flask;Kafka;商业分析;MySQL;Linux;SQL;产品经理;运维;TypeScript;Data Warehouse,21
resume_003429,"求职意向：前端开发工程师。
教育背景：本科，学士学位，普通高校，计算机科学与技术专业，无。
个人概述...",Vue;React;系统架构;品牌;Python;Java;JavaScript;SQL;CSS;Rust;C#;TypeScript;人工智能;UX设计;数据分析;产品经理;运维;运营管理;游戏服务器;性能优化;数据可视化;商业分析;C++,23
resume_003430,"求职意向：后端开发工程师。
教育背景：博士研究生，博士学位，双一流高校，网络工程专业，英语六级。
个...",微服务;Node.js;系统架构;MySQL;技术美术;Python;Java;JavaScript;SQL;Go;Spring;Django;Flask;PostgreSQL;Redis;Docker;产品经理;运维;TypeScript;分布式系统;Kafka;向量数据库,22
resume_003431,"求职意向：全栈开发工程师。
教育背景：博士研究生，博士学位，985高校，信息工程专业，英语六级。
个...",全栈;React;Vue;Node.js;微服务;系统架构;Python;Java;JavaScript;CSS;Web;Spring;Django;Flask;Kafka;商业分析;MySQL;Redis;PostgreSQL;TypeScript;人工智能;产品经理;运维;Docker;数据可视化;Linux,26
resume_003432,"求职意向：测试工程师。
教育背景：本科，学士学位，211高校，信息安全专业，无。
个人概述：具备1年...",网络安全;Automated Testing;分布式系统;Python;JavaScript;Go;人工智能;测试开发;Linux;产品经理;运维;PostgreSQL;C++,13
resume_003433,"求职意向：数据工程师。
教育背景：本科，学士学位，双一流高校，信息工程专业，英语四级。
个人概述：具...",Kafka;实时计算;ETL;MySQL;技术美术;PostgreSQL;Linux;Java;SQL;MongoDB;Hadoop;Spark;Docker;Python;C++;系统架构;产品经理;运维;数据挖掘;实时数仓;数据治理;自然语言处理;数据质量;向量数据库,24
resume_003434,"求职意向：数据工程师。
教育背景：硕士研究生，硕士学位，双一流高校，数据科学与大数据技术专业，英语六...",数据科学;SQL;Data Warehouse;Kafka;MySQL;技术美术;Kubernetes;Python;Java;JavaScript;Go;MongoDB;Redis;Hadoop;Spark;Docker;实时计算;产品经理;运维;实时数仓;数据治理;C#;系统架构;ETL;数据质量;C++;特征工程;人工智能;计算机视觉;向量数据库,30
resume_003435,"求职意向：后端开发工程师。
教育背景：本科，学士学位，211高校，软件工程专业，英语四级。
个人概述...",微服务;Node.js;系统架构;Redis;Java;Spring;Django;Flask;MySQL;技术美术;Kubernetes;C#;产品经理;运维;人工智能;Docker;SQL;Linux;Kafka;向量数据库,20
resume_003436,"求职意向：数据分析师。
教育背景：本科，学士学位，普通高校，信息管理与信息系统专业，英语四级。
个人...",商业分析;数据分析;Spark;Data Warehouse;SQL;大模型;自然语言处理;Python;Java;JavaScript;MySQL;PostgreSQL;MongoDB;TensorFlow;PyTorch;Hadoop;数据可视化;经营分析;Redis;用户增长;渠道运营;机器学习,22
resume_003437,"求职意向：前端开发工程师。
教育背景：本科，学士学位，双一流高校，软件工程专业，无。
个人概述：具备...",Vue;React;系统架构;Python;Java;JavaScript;SQL;Go;CSS;C++;C#;TypeScript;产品经理;运维;运营管理;游戏服务器;UX设计;数据可视化;性能优化,19
resume_003438,"求职意向：前端开发工程师。
教育背景：本科，学士学位，211高校，计算机科学与技术专业，英语六级。
...",Vue;React;分布式系统;用户增长;品牌;Python;Java;JavaScript;SQL;Go;CSS;C++;TypeScript;人工智能;数据分析;产品经理;运维;运营管理;游戏服务器;数据可视化;商业分析;性能优化,22
resume_003439,"求职意向：云计算工程师。
教育背景：本科，学士学位，双一流高校，信息安全专业，英语四级。
个人概述：...",网络安全;Linux;Kubernetes;模型压缩;Ascend;ARM;人工智能;Python;Java;AWS;Azure;Docker;Ansible;Terraform;技术美术;Redis;产品经理;运维;C#;Prometheus;分布式训练;向量数据库,22
resume_003440,"求职意向：算法工程师。
教育背景：硕士研究生，硕士学位，双一流高校，人工智能专业，英语六级。
个人概...",人工智能;AIGC;AIOps;风控模型;计算机视觉;自然语言处理;Python;Java;Go;TensorFlow;PyTorch;机器学习;深度学习;检索增强生成;产品经理;运维;系统架构;数据湖;提示词工程;多模态;内容运营;C++;大模型;SQL;模型训练;模型推理;性能优化;模型量化,28
resume_003441,"求职意向：数据分析师。
教育背景：硕士研究生，硕士学位，985高校，数据科学与大数据技术专业，英语六...",数据科学;数据分析;商业分析;数据湖;Kafka;SQL;特征工程;数据挖掘;Python;JavaScript;MySQL;MongoDB;Redis;Hadoop;Spark;计算机视觉;数据可视化;产品经理;运维;经营分析;用户增长;品牌;技术美术;Go;渠道运营;C++;向量数据库,27
resume_003442,"求职意向：云计算工程师。
教育背景：本科，学士学位，双一流高校，计算机科学与技术专业，无。
个人概述...",Linux;Kubernetes;CUDA;模型量化;Java;Go;AWS;Azure;Docker;Ansible;Terraform;MySQL;分布式系统;产品经理;运维;人工智能;C#;Rust;项目管理;PostgreSQL;Prometheus,21
resume_003443,"求职意向：算法工程师。
教育背景：硕士研究生，硕士学位，双一流高校，计算机科学与技术专业，英语六级。...",智能体框架;向量数据库;人工智能;大模型;自然语言处理;机器学习;Python;TensorFlow;PyTorch;深度学习;SQL;TypeScript;检索增强生成;产品经理;运维;Kafka;Ascend;提示词工程;多模态;内容运营;模型训练;模型推理;性能优化;模型量化,24
resume_003444,"求职意向：后端开发工程师。
教育背景：本科，学士学位，普通高校，软件工程专业，英语四级。
个人概述：...",微服务;Node.js;系统架构;分布式系统;技术美术;PostgreSQL;Python;Spring;Django;Flask;MySQL;Redis;Java;实时计算;数据湖;产品经理;运维;Kafka;SQL;向量数据库,20
resume_003445,"求职意向：测试工程师。
教育背景：硕士研究生，硕士学位，双一流高校，质量管理工程专业，英语六级。
个...",Automated Testing;分布式系统;Java;系统架构;Linux;测试开发;产品经理;运维;Go;TypeScript;Python;Redis,12
resume_003446,"求职意向：前端开发工程师。
教育背景：本科，学士学位，双一流高校，软件工程专业，英语四级。
个人概述...",Vue;React;分布式系统;品牌;Java;JavaScript;SQL;Go;CSS;Rust;C++;TypeScript;数据分析;产品经理;运维;运营管理;游戏服务器;性能优化;数据可视化;商业分析,20
resume_003447,"求职意向：前端开发工程师。
教育背景：硕士研究生，硕士学位，双一流高校，交互设计专业，英语六级。
个...",UX设计;React;Vue;系统架构;分布式系统;用户增长;Python;Java;JavaScript;SQL;Go;CSS;Web;TypeScript;产品经理;运维;性能优化;运营管理;游戏服务器;数据分析;数据可视化;Automated Testing,22
resume_003448,"求职意向：后端开发工程师。
教育背景：硕士研究生，硕士学位，双一流高校，网络工程专业，英语六级。
个...",Node.js;微服务;分布式系统;系统架构;技术美术;Redis;Java;Spring;Django;Flask;MySQL;Docker;数据湖;产品经理;运维;Rust;实时计算;Go;C++;Kafka;向量数据库,21
resume_003449,"求职意向：前端开发工程师。
教育背景：博士研究生，博士学位，双一流高校，数字媒体技术专业，英语六级。...",Vue;React;品牌;Python;JavaScript;SQL;CSS;Java;C#;TypeScript;产品经理;运维;性能优化;运营管理;游戏服务器;UX设计;数据可视化;Go;数据分析;Automated Testing,20
resume_003450,"求职意向：测试工程师。
教育背景：本科，学士学位，211高校，信息安全专业，无。
个人概述：具备0年...",网络安全;Automated Testing;系统架构;Python;Java;JavaScript;SQL;Go;Rust;Redis,10
resume_003451,"求职意向：算法工程师。
教育背景：本科，学士学位，普通高校，模式识别与智能系统专业，无。
个人概述：...",提示词工程;智能体;人工智能;Embedding;自然语言处理;推荐算法;Python;TensorFlow;PyTorch;Hadoop;Spark;商业分析;CUDA;分布式推理;机器学习;深度学习;分布式系统;产品经理;运维;大模型;检索增强生成;实时计算;多模态;内容运营;Java;LangChain;模型训练,27
resume_003452,"求职意向：前端开发工程师。
教育背景：硕士研究生，硕士学位，双一流高校，交互设计专业，英语六级。
个...",UX设计;Vue;React;分布式系统;系统架构;用户增长;Python;JavaScript;Go;CSS;C++;Rust;TypeScript;产品经理;运维;运营管理;游戏服务器;数据分析;数据可视化;性能优化;Automated Testing,21
resume_003453,"求职意向：全栈开发工程师。
教育背景：本科，学士学位，普通高校，计算机科学与技术专业，无。
个人概述...",全栈;React;Vue;微服务;Node.js;系统架构;Python;JavaScript;CSS;Web;Spring;Django;Flask;Kafka;商业分析;PostgreSQL;MongoDB;Redis;MySQL;TypeScript;数据可视化,21
resume_003454,"求职意向：测试工程师。
教育背景：硕士研究生，硕士学位，双一流高校，软件工程专业，英语六级。
个人概...",Automated Testing;Python;Java;SQL;Go;系统架构;Kubernetes;测试开发;PostgreSQL;Redis;产品经理;运维;Docker,13
resume_003455,"求职意向：全栈开发工程师。
教育背景：本科，学士学位，双一流高校，信息工程专业，无。
个人概述：具备...",全栈;React;Vue;微服务;Node.js;分布式系统;Python;Java;JavaScript;SQL;Go;CSS;Web;Spring;Django;Flask;Kafka;商业分析;MySQL;Redis;PostgreSQL;TypeScript;人工智能;Docker;产品经理;运维;数据可视化,27
resume_003456,"求职意向：后端开发工程师。
教育背景：本科，学士学位，双一流高校，计算机科学与技术专业，无。
个人概...",微服务;Node.js;系统架构;PostgreSQL;Python;Java;JavaScript;Go;Spring;Django;Flask;MySQL;MongoDB;Redis;Kafka;分布式系统;产品经理;运维;SQL;Docker;C#;Kubernetes,22
